Date,years_since_halving,realized_vol_30,dxy_ret_30,dxy_ret_100,short_percent_r,long_percent_r,wr_composite,log_price_residual,log_price_residual_ma14
2015-01-25,2.157426420260096,2.68714154282036,0.5520383525592161,1.151543288819727,0.4646182248509602,0.2615157672266581,0.3953709994617684,-1.488455557764822,-1.6376019877074277
2015-01-26,2.160164271047228,2.7751528047729614,0.529823873946093,1.128066713809676,0.5333480402167268,0.3092751624693989,0.322328099104638,-1.4119939836905662,-1.6338015034701407
2015-01-27,2.16290212183436,2.7890269299909267,0.443185373527637,1.036505921893056,0.5667665572040806,0.3156503410883581,0.2964831588065036,-1.4476200870546876,-1.620543889441297
2015-01-28,2.1656399726214923,2.9725773281122807,0.474553571730689,1.120659754497841,0.5382307614221814,0.2670841257453716,0.3384380051961559,-1.56456169485124,-1.5988977039017247
2015-01-29,2.1683778234086244,2.9733182432812493,0.53228147896821,1.110069334394108,0.5161000012772193,0.2420972072582256,0.3667491604397365,-1.56422144718535,-1.589123415132941
2015-01-30,2.1711156741957565,2.955254698424301,0.501828578392811,1.056683626512742,0.4866496221471048,0.217194049921041,0.4018537302585282,-1.592875560152419,-1.580982205939058
2015-01-31,2.1738535249828885,2.9664822191861235,0.501828578392811,1.04380324978091,0.448313310151833,0.1890535143313343,0.4473883823225501,-1.6309415033149914,-1.5726551563529694
2015-02-01,2.1765913757700206,3.0068467582246305,0.408432273376915,1.057972627979682,0.4368014460609681,0.1916298884118379,0.4552728778939867,-1.5859989984754064,-1.5651624911977016
2015-02-02,2.1793292265571527,2.88913834783924,0.375493862559326,1.022978688867286,0.4485793064034195,0.2126268887877832,0.4341738271039381,-1.5356294310016114,-1.555764663204415
2015-02-03,2.1820670773442847,2.867270969231801,0.276679467765139,0.917997761462936,0.4375376746701295,0.2039348229740097,0.4477566705841734,-1.580598279809938,-1.5485675621495518
2015-02-04,2.184804928131417,2.8386194052114537,0.28562056126062396,0.992982206288832,0.4224190968708647,0.1988621912224042,0.4627218991246602,-1.5802911962429746,-1.5465881048859793
2015-02-05,2.187542778918549,2.821219619930183,0.34972644243084205,1.08769381662656,0.3660078030204656,0.1792695298208798,0.5203367139169066,-1.6218929947312937,-1.5497501232355249
2015-02-06,2.190280629705681,2.8163371473395564,0.30580014988119597,1.018033776693341,0.3349177856212186,0.17849862110339,0.5463659561917796,-1.596227952094794,-1.5510673681746592
2015-02-07,2.193018480492813,2.819157335211292,0.25224576511624697,0.9924544713786141,0.3235433579477043,0.1877215668876888,0.5494711412746544,-1.5697337222475714,-1.5550744577584048
2015-02-08,2.195756331279945,2.8049626760746267,0.300195174412238,0.900092074360257,0.2864520762068266,0.1847310548009161,0.5817334631798566,-1.5868136197501643,-1.5621000336145006
2015-02-09,2.198494182067077,2.7718017836646074,0.273003528408168,0.8713167511669571,0.2507137017654875,0.177454638745867,0.6163219688640791,-1.5994860506514303,-1.5754923241117051
2015-02-10,2.2012320328542097,2.7611820101479694,0.306721733732979,0.906998749070806,0.2100043692396555,0.1733419695269972,0.6530562322066239,-1.598501547504223,-1.586269571286672
2015-02-11,2.2039698836413417,2.7581535393059746,0.327244444116343,0.879624386659925,0.1759126216037239,0.1701405965660839,0.6838766602133536,-1.599259359534944,-1.5887479759069365
2015-02-12,2.206707734428474,2.3168943403084925,0.19282838548088901,0.817428455570443,0.1569655537376121,0.1730552525202448,0.6971429072811857,-1.5853889131378986,-1.59025993776069
2015-02-13,2.209445585215606,1.26012489307378,0.221353429369659,0.7731009055455871,0.1778357043222769,0.1984338131004817,0.6590190994913206,-1.523653895315305,-1.5853155331294675
